app_id,GOOD,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02
-2714,1,0,SO,18,0,P,1.11,265,11.738,1.11,28,12,2,40,65.54,0,56.1875,1,0,9.5,5,-1
5575,1,0,SH,19,1,P,1.05,667.5,11.74,1.19,10.205,5,0,33,136.9366667,0,75.875,1,0,6.264285714,5,1
-4160,0,0,SL,18,1,P,1.16,311,11.74,1.07,54.62,9.71,0.51,2,263.6,0.735732349,39.921875,1.05,0,6.57,5,-1
-6372,1,1,SO,18,1,P,1.12,259.75,11.74,1.17,26.78,22,0,27,72.07833333,0.003083971,48.1953125,1,0,15.75,5,-1
14526,1,0,SO,18,0.34,P,1.15,223,11.74,1.07,27.99,17,0,11,55.47,0,82.28125,1,0,10.71,5,-1
12067,1,0,SO,19,0.78,P,1.08,203,11.74,1.04,24.855,20,0.92,6,47.22,0,68.3125,1.01,0,6.99,5,-1
-4608,1,1,SH,18,1,P,1.16,644.8333333,11.74666667,1.133333333,11.99,16,0,43,160.42,0.136879433,50.171875,1.02,0,1.12,5,-1
2373,1,1,SA,19,0,P,1.07,648.5,11.765,1.3225,8.118333333,9,0,34,125.632,0.074796185,46.2734375,1,0,4.2,5,0
-8858,1,1,SO,18,1,P,1.15,260.25,11.77,1.1,25.635,20,0,25,80.265,0.024570639,83,1,0,4.2,5,-1
3726,1,120,SO,17,0.3,P,1.15,258.5,11.78,1.1,45.97666667,11.85,0.545,12.79,153.97,0.059787054,15.98828125,1.01,0,14.27,5,-1
3706,1,1,SO,19,0.75,P,1.12,298,11.79,1.1,29.37366667,12.53,1.16,17.83,122.14,0,61.90679688,1.03,0,5.14,4,-1
12245,1,1,SO,19,0.75,P,1.12,298,11.79,1.1,29.37366667,12.53,1.16,17.83,122.14,0,61.90679688,1.03,0,5.14,4,-1
13132,1,1,SO,19,0.75,P,1.12,298,11.79,1.1,29.37366667,12.53,1.16,17.83,122.14,0,61.90679688,1.03,0,5.14,4,-1
6388,1,1,SM,18,0.46,P,1.21,688,11.79833333,1.355,10.14,9,0,23,125.562,0,75.109375,1,0,17,5,-1
13404,1,0,SA,19,0.786666667,P,1.01,200.4,11.8,1.06,24.75,8,1,8,76.09,0,69.015625,1,0,9.34,5,0
1556,1,0,SA,19,0,P,1.1,569,11.805,1.21,10.2,22,2,16,95.39,0.072094697,66.828125,1,0,-5.83E-13,5,-1
-13048,1,200,SA,19,0.61,P,1.06,503.6666667,11.80833333,1.21,5.07,15,2,5,154.4866667,0.093660477,65.078125,1,0,8.04,5,0
2267,1,0,SM,18,0,P,1.16,542,11.82,1.19,13,14.65,0,6,93.78,0.107968579,53.5234375,1,0,3.57,5,-1
-7461,1,0,SO,18,0,P,1.2,224.1666667,11.82066667,1.01,22.975,5,0,8,86.13,0,85.828125,1,0,9.75,5,-1
4438,1,0,SO,18,0,P,1.095,223.5,11.825,1.12,30.07,11.7,0.11,16.18166667,83.18,0.030198093,49.1953125,1,0,6.26,5,-1
3913,1,0,SF,18,1,P,1.07,472,11.82566667,1.05,10.12,24,1,24,114.28,0,57.8125,1,0,9.46,5,-1
8234,1,120,SO,19,1.31,R,1.16,541,11.83,1.12,9.46,13,1.012857143,10.91,178.145,0.172397609,59.0078125,1,0,20.53,5,-1
-441,0,0,SA,19,0,P,1.13,194.6666667,11.83333333,1.09,78.635,2,0.633333333,5,187.71,0.056590108,56.546875,1.04,0,0.36,5,-1
5215,1,1,SO,18,1,P,1.145,227.4833333,11.837,1.04,36.56,7,2,20,80.91,0,73.28125,1,0,9.75,5,-1
10052,1,0,SO,17,0.71,P,1.12,209.5,11.84,1,27.23,11,0.26,10,78.53,0,38.625,1,0,11.73,5,-1
4444,1,0,SO,18,1,P,1.08,190.25,11.85,1.04,25.54833333,9,0,42,74.93,0.003772184,58.140625,1,0,11.05,5,-1
4054,1,0,SO,18,1,P,1.09,548.2,11.85066667,1.11,10.02,27,0,24,114.87,0.12640422,68.09375,1.02,0,0.38,5,-1
-6062,1,0,SK,18,1,P,1.15,792.5,11.86,1.12,10.34666667,16,2,38,149.65,0,77.265625,1.01,0,14.63,5,-1
-13422,1,260,SO,19,0.73,P,1.05,216.9,11.86,1.08,24.21166667,10.88,0.62,20.22,121,0.209850008,65.734375,1,0,5.18,5,1
6689,1,0,SO,18,1,P,1.1,185.5,11.86333333,1.02,28.36,17,0.184285714,17,74.35,0.099589106,72.671875,1,0,3.85,5,-1
5352,1,1,SF,19,1,P,1.13,468.5,11.865,1.19,8.478333333,7,2,12,124.1,0.10287338,59.015625,1.02,0,0.6,5,-1
3694,1,1,SO,18,0,P,1.01,222,11.87,1.13,24.30833333,4,0.46,31,87.72,0,67.65625,1,0,9.17,5,0
4128,1,0,SO,18,1,P,1.095,211.25,11.874,1.04,30.855,4,2,15,77.34,0.14744813,68.875,1.01,0,4.04,5,-1
-13358,1,0,SO,17,1,P,1.12,186.1666667,11.87625,1.04,24.77,6,0.09,9,45.83,0,71.953125,1,0,13.09,5,-1
-5536,1,1,SH,18,0,P,1.2,558,11.87666667,1.04,11.82,14.54666667,0,17.2,171.67,0.167964187,46.125,1,0,-6.34E-13,5,-1
4051,1,1,SC,18,0,P,1.11,471.8928571,11.89,1.02,9.195,15,0,9,75.33333333,0.056961104,63.3046875,1.01,0,0.36,5,-1
1939,1,1,SH,18,0,P,1.19,603.5,11.9,1.28,10.32,8,0,17,171.78,0.200552025,43.28125,1,0,1.72,5,0
5337,1,0,SO,18,0.71,P,1.105,186.5,11.905,1.01,31.145,13,0,11.42,121.96,0.338131947,45.3046875,1,0,0.42,5,-1
-2190,1,0,SH,18,0,P,1.155,353.5,11.91,1.06,31.25,11,0,3,207.08,0.249609393,71.984375,1.01,0,2.32,5,3
-104,1,0,SO,19,0.863333333,P,1.09,480.75,11.919,1.11,5.345,9,2,4,113.52,0.124969634,72.109375,1.02,0,0.08,5,-1
12682,1,0,SO,18,2,P,1.17,324.5,11.92,1.12,17.31,12,1,4,119.06,0,64.90625,1,0,111.07,5,2
11155,1,0,SC,19,1,P,1,632.5,11.9347619,1.19,10.65,7,2,24,136.83,0.171990323,67.5,1,0,2.57,5,1
-4825,1,0,SF,18,1,P,1.09,256.375,11.94,1.06,23.755,19,0,3,137.605,0.252754537,44.3671875,1,0,2.08,5,0
-12304,1,0,SH,19,1,P,1.1,579,11.954,1.135833333,7.92,11,0.97,3,156.8516667,0,77.8125,1,0,6.12,5,0
14642,1,0,SO,18,0.24,P,1.09,207.25,11.95625,1.05,28.16166667,13.91535714,0.15,17.7795614,65.05,0,68.65320313,1,0,7.58,5,-1
-8355,1,0,SH,18,1,P,1.23,753,11.97,1.3,5.83,20,0,55,146.475,0.149031885,80.609375,1,0,9.35,5,0
2472,1,0,SO,19,0,P,1.11,473.5,11.97,1.17,7.803333333,26,1,7,72.06,0.061758733,68.796875,1.01,0,6.36,5,-1
4639,1,0,SA,18,1,P,1.1,189.275,11.97,1.02,29.34,8,1,34,93.94,0.022345993,54.546875,1,0,1.12,5,-1
12309,1,1,SF,19,1,P,1.1,257.375,11.974,1.04,28.0425,11.08422222,0.836666667,15.25,102.3266667,0.075929518,49.53125,1,0,2.07,5,-1
4571,1,0,SO,18,1,P,1.11,174.75,11.97833333,1.02,25.765,10,0,18,53.59,0,73.96875,1,0,11.94,5,-1
14906,1,0,SO,18,0.619,P,1.11,199.75,11.97958333,1.03,26.05,10.64,0.06,6,66.19,0.008755441,70.875,1,0,6.22,5,-1
12175,1,120,SO,18,0.79,P,1.17,539.5,11.98,1.12,8.75,13,2,49,119.15,0,68.40625,1.01,0,7.58,5,-1
5916,1,1,SO,18,1,P,1.11,488,11.98,1.195,10,27,0,18,118.47,0.14948642,75.359375,1.02,0,-6.02E-13,5,-1
5609,1,0,SO,18,1,P,1.08,206.25,11.98333333,1,26.105,20,0,18,59.17,0,69.09375,1,0,9.75,5,-1
-8230,1,0,SN,18,1,P,1.04,508.6428571,11.99,1.028333333,9.34,11,0,16,169.37,0,44.3046875,1,0,12.83,5,1
4130,0,0,SO,18,1,P,1.15,249.5,11.99,1.05,67.41,11,0,47,191.1126667,0.08642676,56.28125,1.04,0,0.01,5,-1
-11969,1,120,SO,18,0.54,P,1.13,222.5,11.99333333,1.12,27.43,21,0.15,10,63.02,0,78.0625,1,0,14.01,5,-1
5690,1,0,SA,18,1,P,1.085,170,11.99333333,1.03,31.14,13,0.19,12,92.59,0.070128003,70.34375,1,0,1.48,5,-1
5995,1,0,SB,19,1,P,1.1,263.3333333,11.998,1.2,22.89,17,2,15,51.75,0,63.28125,1,0,5.88,5,-1
2535,1,0,SA,34,0,P,1.36,20900,12,1,0,27,16,19,9795,0,72.125,1,1,74,3,-1
-432,1,0,SD,50,1,R,1.33,4600,12,1,1,13.09,6,17.80666667,1,0.273762083,35.7734375,1,0,0,3,1
-771,1,0,SO,22,2.12,H,1.25,3650,12,2,0,17.18,5.81,19.59,1705,0,37.0078125,1,1,613,3,4
10508,1,0,SG,27,1,H,1.28,3550,12,3,19.16,5.77,2,2,1674,0.019296351,65.25,1.05,1,0,3,-1
4529,0,0,SN,30,1,R,1.71,2850,12,1.73,0,14.54,8,24.44,0,0.009331651,76.875,1,0,412.39,5,0
-12472,1,1,SO,25,0,R,1.33,2550,12,2,0,18,4.703333333,21,619,0.135449083,64.421875,1,1,0,3,0
-14757,1,0,SC,35,2,R,1.22,2437,12,1.51,0,7.43,4,10.4,1327.339167,0.070916899,62.2109375,2,0,368.24,5,1
-8659,1,1040,SN,30,2,R,1.3,2250,12,2,63,8.246666667,1,16.08,2354,0,78.25,1,2,408,3,1
10397,1,0,SD,41,1,R,1.27,2250,12,3,0,12.33,4.045,14.01,34,0.215445575,58.453125,1,3,0,3,4
-4555,1,0,SO,33,1,R,1.18,2250,12,1,15,3.31,0,4.95,992.97,0.136641814,49.3984375,1.04,1,0,3,-1
10704,1,340,SN,31,1,R,1.23,2086.5,12,1,14,0,0,4,1161.65,0.207411661,58.453125,1.03,1,0,3,-1
-11079,1,0,SD,31,1,R,1.14,1904.5,12,1,0,3.843333333,3.09,3.883333333,1048.89,0.132570316,36.4140625,1.05,1,0,3,-1
1095,1,0,SO,20,1,P,1.14,1900,12,2,14.56,17,2.57,11,371.4,0,72.890625,1,2,792,3,3
3545,1,0,SG,21,2.1,P,1.04,1900,12,2,0,3,3,13,836,0.073581661,50.6796875,1,2,1648,3,0
6565,0,0,SF,20,1,P,1.39,1850,12,2,55,3,1,9,0,0.04761164,65.28125,2,2,677,3,0
5882,1,0,SM,28,1,R,1.36,1700,12,1.35,36,15.25,4.73,24.24,0,0.175259389,50.3046875,1.07,0,48.52,5,-1
3224,1,0,SM,23,4,P,1.16,1684,12,1.42,59,10,6,9,751.27,0,58,1,0,964.65,5,1
1191,1,300,SO,22,0,P,1.32,1644,12,3,13.81,20,5,21,398.91,0.105992916,38.484375,1,3,423,3,1
-10104,1,0,SM,25,5,P,1.21,1628,12,1,0,4,3.86,1,537.64,0.046196888,52.390625,1,0,477.84,5,-1
-13703,1,1240,SN,41,3,R,1.265,1465,12,2,55,6.65,5,5.99,780.38,0.250514286,17.8359375,1.07,1,0,3,-1
3256,0,0,SC,20,2,P,1.17,1450,12,1,79,28,1,9,558.11,0.024678349,62.078125,1,1,1636,3,3
-13296,1,0,SG,22,2,P,1.16,1450,12,1,1,16,5,31,248,0,76.703125,1,1,941,3,-1
-10682,1,1200,SF,32,3,R,1.35,1316,12,3,21.23,6.65,0,7.87,831.02,0.451905275,43.59375,2,2,1,3,0
-11918,1,0,SN,35,2,R,1.23,1300,12,1,0,0,1,8.12,466,0.273500502,43.734375,1,1,2213,3,0
-14824,1,0,SM,22,3,R,1.19,1300,12,2,0,11,4,6,0,0,55.984375,1,1,0,3,-1
-14791,0,10,SA,23,5,R,1.13,1300,12,2,100,6.54,1,12.71,665.742,0,36.5859375,1,2,360,1,4
13212,1,1160,SE,26,1.57,R,1.18,1299,12,1.23,0,9.67,1.76,18.5,624.07,0.056721535,72.375,1.09,0,66.12,5,-1
-11722,1,1,SF,27,1.06,R,1.15,1278,12,1,0,4.223333333,1.221428571,5.82,763.8273333,0.188587315,57.3125,1.05,1,0,3,-1
-6651,0,0,SA,29,3,R,1.94,1250,12,5,293.42,10,5,3,279,0.115667618,16.58203125,1,3,0,3,2
13944,0,1,SO,30,2,R,1.25,1219.5,12,4,71.81,4.02,2,8.08,1083.82,0.117851131,48.875,1,1,997,3,2
-14138,0,0,SN,21,2,P,1.24,1200,12,1,54,19,1,15,501,0.284856622,41.453125,2,1,777,3,0
12743,0,0,SE,20,2,R,1.18,1200,12,1,60.97,2,0,8,524.6216667,0.029068316,72.109375,1,1,1138,3,-1
2191,1,0,SO,20,0,P,1.26,1185.625,12,2,12.21,2,1,7,397.2,0.16473528,36.8515625,1,2,1499,3,1
-7971,1,0,SB,26,1,R,1.2,1164.5,12,2,0,4.26,1.74,5.343333333,786.7173333,0,50.48011719,1,1,0,3,1
-1589,0,0,SB,18,1,R,1.16,1150,12,1,48.67,3.58,1.03,3,538.98,0,52.1171875,1,1,937,3,-1
6379,0,940,SC,23,1,P,1.26,1130.5,12,1,41.83,7,5,15,577.26,0,63.4921875,1,1,253,3,3
-11666,1,0,SB,19,2,P,1.32,1127.5,12,1,0,9.51,1,16.22,373.32,1.082212392,27.1328125,1,1,1273,3,4
-13688,1,1,SL,25,0,R,1.19,1100,12,1,0,5.81,1.32,12.34333333,536.06,0.071094201,47.328125,1,1,0,3,1
-11406,1,260,SD,23,1,P,1.18,1100,12,2,0,11,5,2,992,0.50217469,33.75,1,2,71,3,4
-6602,0,0,SA,19,1,R,1.55,1083,12,3,614,11.46,0,28.24666667,611.21,0.182943754,38.2734375,1,3,0,1,4
-1268,1,0,SC,21,0,P,1.15,1066.666667,12,2,1,25,4,57,313.95,0,82.953125,1,1,0,3,4
11848,1,0,SB,25,1.14,R,1.18,1060,12,1,8.43,3.91,0.83,8.83,561.044,0.131047245,53.59375,1.03,1,0,3,-1
9845,0,0,SA,22,5,P,1.32,1050,12,1,1,12,4,59,620.83,0,89.921875,1,1,877,3,0
-660,0,0,SK,20,0,P,1.42,995.5,12,1,195,10.45,1.46,19.8,482.25,0.121033747,40.9921875,1,1,434,2,3
7216,1,0,SB,19,1,P,1.97,960,12,2,0,3,1.6095,22,343.03,0.304548813,65.703125,3,1,839,3,0
-7188,0,0,SL,20,2,P,1.39,950,12,1,275,8.56,1.97,7,395.1,0.123322448,65.375,1,1,1042,3,-1
-12692,1,800,SC,21,3,P,1.36,950,12,1,0,13,3,29,0,0.030583933,81.25,1,1,0,3,0
6986,0,0,SD,22,1,P,1.26,950,12,3,40,1,3,2,589,0,92.265625,1,1,329,3,1
767,1,0,SO,21,1,P,1.21,950,12,2,18.8,4,3,3,506.28,0.148694406,33.609375,1,2,21,3,4
-1506,1,0,SC,20,0,P,1.19,950,12,2,12.14,24,2,13,0,0.003116353,76.875,1.01,1,0,3,-1
482,1,0,SL,24,3,P,1.183137255,950,12,2,25,15.35666667,4.48,20.6,193.46,0,64.05660156,1,1,0,3,-1
-11468,1,0,SB,18,1.263333333,P,1.18,950,12,1,14.8,8,0,18,279.45,0.008475881,60.4921875,1,1,864,3,-1
-7277,1,600,SC,23,1.36,R,1.3,913,12,1,16.49,11.87666667,1.356666667,22.2,385.39,0.490680495,66.34375,1,1,0,3,1
14889,1,1,SD,21,4,R,1.21,900,12,2,0,9.21,0,22.14,651,0,60.56544922,1,2,1464,3,-1
-10263,1,0,SA,19,1,P,1.21,900,12,3,0,12,0,19,383.03,0.109183332,59.8671875,1,3,529,3,-1
14671,1,900,SO,20,3,P,1.16,864.75,12,2,9.498,20,2,10,293.58,0,32.078125,1,2,0,3,4
7140,0,800,SB,20,1,P,1.28,850,12,1,49.38,6.88,2.74,8,775,0,74.125,1,1,59,3,-1
12829,1,0,SE,20,1,P,1.06,850,12,1.21,35,2,1,6,373.91,0,64.8125,2,0,34.47,5,0
10676,1,0,SM,19,2,P,1.12,845.8333333,12,1,0,19,0,16,125.585,0.090288364,54.765625,1.03,1,0,3,-1
-708,1,0,SH,19,1,P,1.23,842.5,12,1,19,16,2,16,232.07,0.072299957,74.609375,1,1,579,3,1
3546,1,1,SM,18,0,P,1.18,838.5666667,12,1,9,15,0,40,248.95,0.227574145,60.703125,2,1,0,3,0
-3392,0,0,SK,21,0,P,1.16,822,12,1.41,40,1,3,7,455.51,0,67.40625,1.07,0,42.4,5,-1
-11930,0,1,SH,32,2,R,1.14,807.8333333,12,3,80,23,4.84,15.27,613.85,0.115415824,46.9375,1.06,1,0,3,-1
10908,1,980,SO,33,2,H,1.39,800,12,2,0,10.41,0,19.485,806,0,66.609375,1,2,502,3,4
9794,0,0,SD,19,1,R,1.27,800,12,1.36,71.24,9.535,1,18,466,0.301368674,65.265625,1,0,86.4725,5,0
9023,1,0,SO,20,2,P,1.19,800,12,2,1,10.91,3,17.97,807,0.245792804,64.234375,1,2,3,3,1
5397,1,0,FT,19,0.855,P,1.17,800,12,1,17.63,10.56,1,14.23,744,0.127933258,48.3515625,1.05,0,31.1,5,-1
930,1,3,SK,19,1,P,1.19,799,12,1,6.786666667,15,3,20,167.34,0,62.46875,1.01,0,0,3,-1
-4778,1,0,SF,19,0,P,1.243137255,788.8333333,12,1,5.425,5,2,57,182.41,0.159764268,62.7109375,1,1,0,3,0
7731,1,0,SO,21,2,P,1.253333333,787.1666667,12,2,0,1,1,14,365.0816667,0,59.18230957,1,2,0,2,1
-10825,0,600,SC,25,0,R,1.24,784.5,12,3,104,7.51,0,15.68,637.63,0,41.2734375,1,2,47,3,3
4132,1,0,SK,19,0,P,1.23,783,12,2,6.71,12,1,12,216.0266667,0.163489757,76.546875,1,2,0,3,0
-10862,1,0,SE,19,2,P,1.23,773.7333333,12,3,14.18,7,0,31,349.0525,0.351845922,47.21875,1.13,1,0,3,3
3636,0,0,SC,20,0,P,1.295,768.3690476,12,2,21,18,2,67,370.89,0,58.8125,1,2,309,3,4
2831,1,500,SD,19,0.91,P,1.22,754.5,12,1.33,1,12.41,1.06,9,226.45,0.050392717,81.3125,1,0,68.06,5,0
-3544,0,1,SO,20,0,P,2.03,750,12,1,64,1,0,16,333.92,0.137986471,66.390625,3,1,642,3,0
-775,1,0,SC,21,2.53,P,1.29,750,12,2,10.34,8,4,10,0,0.065228241,67.296875,2,2,567,3,1
-4897,1,0,SO,19,1,P,1.2,750,12,2,20.52,13,1.36,40,340,0,85.46875,1.05,1,0,2,-1
-13727,1,1,SO,21,2,P,1.18,750,12,1,11.43,15,4,20,495,0.084935402,42.453125,1,1,187,3,0
6482,1,0,SD,21,1,P,1.125,740,12,1.24,30,10.79,3,20.05333333,358.5166667,0.037439519,68.78125,1,0,126.5925,5,0
9509,1,0,SC,19,1,P,1.19,726,12,1,8.48,15,2,7,81.21,0.370776532,74.953125,1.03,1,0,3,-1
-10611,0,560,SN,28,1,R,1.42,718,12,1,689,4.71,1.93,9.66,886.27,0.329052402,35.4296875,1.22,1,0,3,-1
4244,0,0,SD,19,1,P,1.15,714,12,1,0,9,3,19,202.44,0,67.03125,1.04,1,0,3,-1
9619,1,1,SN,21,1.32,R,1.15,707.2,12,1,16.16,8.463333333,0.9825,15.36,487.7016667,0.132691544,67.765625,1.05,1,0,3,-1
6653,1,1,SB,19,1,P,1.26,704.5,12,2,12.49,14,0,50,123.51,0.174689455,77.84375,1.04,1,0,3,-1
-13553,1,500,SO,21,4,P,1.463333333,700,12,4,0,15.145,3,35,0,0,65,1,2,660,3,4
1409,0,0,SB,19,1,P,1.37,700,12,1,62.905,0,0.81,9.71,344.755,0.141924463,29.47265625,1,1,586,3,-1
14342,1,360,SK,20,1.52,P,1.29,699,12,1,7.5875,12.70666667,1.79,16.82,125.69,0.110220063,30.0078125,1.02,1,0,3,-1
-10924,1,0,SE,20,1,P,1.08,697,12,1,1,22,2.271333333,9,229.14,0.260234023,70.4375,1,1,0,3,1
1566,0,1,SA,20,0,P,1.15,690.5,12,2,55,9.946666667,1,17.41,423.93,0.388376465,62.1796875,1,2,319,3,-1
6532,1,260,SO,19,1,P,1.28,679.75,12,2,16.7,0,0,10,312.64,0,73.125,1,1,190,3,4
6994,0,0,SC,20,1,P,1.18,678.5,12,2,0,19,3,31,190.88,0,66.625,1,2,0,3,-1
8307,0,0,SL,20,0,P,1.33,673.75,12,2,1,2,2,3,457.296,0,42.3515625,1,2,98,3,1
-652,0,1,SD,21,1,P,1.69,668.2857143,12,2,305,0,1.46,14.96,406.07,0.113216301,24.40625,2,0,0,3,0
12030,0,0,SB,27,0.99,R,1.49,651.3333333,12,1,269.2233333,0,1.4,3,898.81,0.176366708,65.109375,2,1,0,3,0
-6823,0,0,SO,20,2,P,1.88,650,12,4,158.28,17,3,63,31,0.131973999,83.21875,1,3,154,3,1
-14436,0,1,SA,20,1,P,1.12,650,12,2,85,6.03,2,2,713,0,45.71875,1,2,796,3,-1
-10788,0,1,SK,24,1.154,R,1.07,634.5,12,1,44,7.53,1.1,12.87,435.05,0.118409584,53.4375,1.14,1,0,3,4
-750,0,300,FT,19,1.228333333,P,1.59,627.5,12,1,162.69,2,1.186666667,2,369.81,0,43.9375,2,0,0,3,0
1928,1,0,SE,18,0,P,1.14,617,12,1,12.22666667,9,0,7,275.216,0.497754535,81.140625,1,1,0,3,0
-7363,1,0,SH,19,0,P,1.11,612.6428571,12,1,8.47,14,1,5,126.155,0,84.625,1,1,0,3,0
-6426,0,0,SO,19,2,P,1.56,600,12,2,524,8,2,13,358.58,0.170898369,88.703125,1,1,540,3,-1
-7959,1,1,SC,19,1,P,1.29,600,12,3,0,8,1,22,557,0.044912733,58.6015625,2,3,0,2,0
9033,1,0,SD,20,2,P,1.13,593,12,1.3,35,8,3,17,272.7166667,0.118110693,48.8359375,1,0,108.33,5,1
-10244,0,120,SA,21,3,P,1.3,585.25,12,2,46,3,1,8,370.3316667,0.329281214,67.65625,1,1,0,3,1
1146,1,500,SB,19,1,P,1.113137255,584,12,2,10.73,23,1.048,22,150.135,0,35.609375,1,1,0,3,4
13416,0,0,SO,20,1,R,1.18,583.5,12,1,85,20,2,11,357.69,0,76.671875,1.08,1,0,2,-1
11608,1,560,SO,22,1,P,1.19,569.5,12,2,5.61,9,0,12,381.015,0.669140713,53.921875,1,1,0,3,2
-7849,1,1,SO,22,2,R,1.15,557.5,12,1.2,10.08,5.64,1.11,6.4,400.72,0,44.40060156,1.02,0,3.57,5,-1
-4466,1,1,SO,20,1,P,1.31,553.8,12,2,0,4,3,18,223.4,0.021640011,82.109375,1,2,0,3,-1
389,1,0,SO,21,1.42,R,1.16,550.5,12,1,17.3,0,1.08,5,363.37,0.002307939,21.265625,1.05,0,0,3,-1
-5381,1,560,SC,20,1,P,1.13,530.9,12,1,0,0,1,17,256.5216667,0.267293647,60.953125,1,1,0,3,2
4988,0,0,SG,19,2,P,1.17,529.5,12,1,60.8,3,0,7,324.99,0.206294421,40.484375,1.06,1,0,3,-1
-1725,0,1,SD,20,0,P,1.14,519.5,12,2,40.5,11,0,10,345.215,0.047078864,49.1328125,1.06,0,53.78,5,4
-8621,1,0,SA,18,1,P,1.21,500.5,12,1.11,0,0,0,2,200.595,0.103447624,86.515625,1.1,0,15.57,5,-1
-10184,0,0,SA,19,1,P,1.39,500,12,2,155,0,0,2,411.48,0.28947069,62.328125,1,2,148,3,1
13356,1,0,SB,22,3,P,1.29,500,12,1,39.36,4,3.6,3,0,0.392209735,31.77734375,1,1,368,3,1
-11297,0,0,SO,19,1,R,1.27,500,12,1,45.275,0,0,4,31,0,58.9296875,1,0,35.79,2,1
7733,1,1,SO,19,2,P,1.23,500,12,2,9.276,22,0,17,1,0.082654334,72.65625,1,2,353,3,-1
2839,1,0,SC,20,2,P,1.21,500,12,1,15.894,25,2,27,0,0,47.765625,1.03,1,0,3,-1
-539,1,22,SC,20,1,P,1.2,500,12,2,10.86,15,2,7,0,0.132791225,51.71875,1.05,0,0,3,-1
378,1,1,SF,20,1,R,1.19,500,12,1,0,13.99,1.71,19.77,291.76,0.201479747,67.796875,1,1,360,3,-1
7335,0,1,SA,20,1,P,1.19,500,12,1.29,66,19,2,20,528,0.236083401,55.765625,1.03,0,62.15,5,-1
-5949,1,0,SB,20,1,P,1.18,500,12,2,0,27,2,3,191.88,0,81.28125,1,2,0,3,-1
4563,1,1,SC,19,2,P,1.15,500,12,1,14.849,6,2,14,1,0.04526741,72.265625,1.03,1,0,3,-1
3729,1,0,SO,19,0,P,1.15,500,12,2,9.3325,14,1.31,2,94,0,51.296875,1,1,0,3,4
-4774,1,0,SB,19,1,R,1.09,479.8333333,12,1,1,15,2,3,230.6116667,0.149551344,41.9609375,1,1,0,3,0
-11373,0,0,SO,19,1,P,1.61,477.5,12,2,290.235,6.72,0,14.64,452.34,0.246552348,23.05078125,1,1,39,1,1
5039,0,0,SA,20,1,P,1.15,470.6666667,12,1,37.2,19,3,15,254.3933333,0.01504947,77.5625,1,1,9,3,-1
4865,0,0,SB,18,0,P,1.33,465.25,12,1.376666667,60.97,0,0,14,346.73,0,84.109375,1,0,47.45,5,0
-7458,0,0,SF,20,1,P,1.25,459.5,12,2,76.86,10.94,1.87,23.64,383.62,0.2476936,67.546875,1,0,97.215,2,1
-10625,0,0,SO,21,3,P,1.243137255,459,12,2,90.44333333,11,2.48,39,276.03,0.136420491,50.40625,1,1,0,3,1
-12098,0,300,SF,19,1,R,1.75,457.75,12,2,138.9925,9.74,0.66,18.73666667,392.1,0.543822596,29.0390625,2,2,0,3,1
1849,1,0,SO,20,0,P,1.05,456,12,1,0,16,2,11,145.6025,0,71.25,1,1,0,3,1
6971,1,1,SB,19,1,P,1.22,454,12,1.29,0,23,2,21,201.74,0.178821486,61.765625,1.01,0,41.92,5,-1
-4989,0,1,SO,24,1,R,1.2,450,12,4,35,4.08,2.09,9.135,583.11,0.247082202,58.3203125,1,2,308,1,4
-12878,1,0,SB,17,1,P,1.155,450,12,1.285,35.05,9.44,4,8,224.13,0.047005659,67.234375,1,0,101.19,5,1
11023,1,0,SO,19,1,P,1.04,449,12,1.04,1,23,1.27,12,144.87,0.101651896,78.765625,1,0,7.6,5,1
3422,1,0,SB,18,0,P,1.185,435.5,12,2,0,7,0,7,175.356,0.256246461,59.7578125,1,1,0,3,0
-12360,0,0,SC,18,2,R,1.32,434.25,12,2,64.0425,8,0,31,300.61,0.262260165,51.7578125,1,2,0,3,2
1699,0,0,SA,20,0,R,1.153333333,433,12,2,75.09,7,1.506666667,8.49,419.24,0.689956756,37.4296875,1.06,1,0,3,-1
2038,0,1,SO,20,0,P,1.18,424,12,1,0,0,2,9.63,256.49,0,49.46875,1.09,0,15.12,5,-1
1482,1,5,SA,19,0,P,1.09,422.6666667,12,1,0,6,2,7,111.16,0.075284122,37.3046875,1.09,1,0,3,-1
3313,1,1,SC,19,0,P,1.05,420,12,1,0,13.70595238,1,15.84333333,116.34,0.003732994,58.21875,1,1,0,3,2
-480,1,0,SC,19,1,P,1.16,410.5,12,2,0,11.206,0,4,122.1293333,0.083752942,43.140625,1.05,0,0,3,-1
3265,1,0,SO,19,0,P,1.17,400.45,12,1,0,23,0,7,124.605,0.32295366,70.78125,1.03,1,0,3,-1
-1870,0,0,SB,19,0,P,1.163137255,400,12,2,60.14,17,1.38,27,559,0,54.5390625,1,1,0,3,0
-11251,0,0,SL,21,2,P,1.09,400,12,1,40,11,2.52,11,290.215,0.112679051,65.4375,1.11,1,0,3,3
8117,0,0,SO,19,0,P,1.155,394.5,12,1.11,0,3,1,27,196.67,0,82.859375,1.03,0,13.85,5,-1
